,Title,Published_date,Views,Likes,Month
15124,"Layar Running Text di Puskesmas Ini Dihack, Muncul Tulisan 'Pilih 02'",2019-03-05,2057,11,Mar
15125,Augie Fantinus Kirim Buket Bunga dari Rutan untuk Sang Istri,2019-03-05,712,3,Mar
15126,Augie Fantinus Sedih Sidang Tuntutan Ditunda Lagi,2019-03-05,118,0,Mar
15127,Mobil Terbakar di Flyover Summarecon Bekasi,2019-03-05,1037,5,Mar
15128,Ini Respons Demokrat soal Andi Arief yang Terjerat Kasus Narkoba,2019-03-05,1675,15,Mar
15129,Cuitan ''Panas'' Andi Arief Sebelum Terciduk Narkoba,2019-03-05,906,5,Mar
15130,Penampakan Oppo F11 Pro Sang Penerus F9,2019-03-05,253,2,Mar
15131,Menpar Tak Ingin Status Bencana BNPB Bikin Jumlah Wisatawan Turun,2019-03-05,45,0,Mar
15132,"Merasa Didiskriminasi, AirAsia Tarik Penjualan dari Traveloka",2019-03-05,409,4,Mar
15133,"Tolak Dipecat, Dosen Bercadar di Bukittinggi Gugat Kemenag ke BKN",2019-03-05,1167,10,Mar
15134,"Polisi Sebut Penangkapan Andi Arief Spontan, Tak Ada Skenario",2019-03-05,881,23,Mar
15135,Polisi: Andi Arief Diduga Kuat Cuma Sebatas Pengguna Narkoba,2019-03-05,206,1,Mar
15136,Cara Kominfo Bikin Perempuan Indonesia Makin Melek Digital,2019-03-05,98,1,Mar
15137,Cara Agar Tak Tertipu Berita Hoaks ala Nadine Chandrawinata,2019-03-05,89,2,Mar
15138,Sejumlah Artis Hadiri Sidang Tuntutan Augie Fantinus,2019-03-05,446,2,Mar
15139,"Hasil Tes Urine, Andi Arief Positif Konsumsi Metamfetamin!",2019-03-05,1051,12,Mar
15140,Ruben-Igun Imbau Masyarakat Tak Berasumsi Pernikahan Syahrini-Reino,2019-03-05,1228,17,Mar
15141,"Kejar Target Wisman, Menpar Genjot Bandara Murah",2019-03-05,43,2,Mar
15142,"Kamar Andi Arief di Peninsula Disterilkan, Masih Diinvestigasi",2019-03-05,306,1,Mar
15143,Manajemen Peninsula Hotel Bicara soal Penangkapan Andi Arief,2019-03-05,822,4,Mar
15144,HNW Bantah Fahri yang Sebut PKS Lebih Dekat ke Jokowi,2019-03-05,990,2,Mar
15145,Syahrini Terharu Bukan Main Saat Dilamar Reino Barack,2019-03-05,21657,79,Mar
15146,3 Jenazah Pendaki Tampomas Dimakamkan di Indramayu,2019-03-05,1425,9,Mar
15147,Pengelola Hotel Ceritakan Kronologi Penangkapan Andi Arief,2019-03-05,296,0,Mar
15148,Ombudsman: Reforma Agraria Jokowi Jalan di Tempat,2019-03-05,247,3,Mar
15149,"Tersandung Narkoba, Istri Sandy Tumiwa Janji untuk Tetap Mendampingi",2019-03-05,267,0,Mar
15150,"Andi Arief Terciduk Narkoba, Netizen Ramai Berkicau",2019-03-05,926,4,Mar
15151,Hubungan Billy dan Hilda Disebut Terguncang karena Masalah Gengsi,2019-03-05,664,1,Mar
15152,"Andi Arief Ditangkap karena Narkoba, Ditemukan Kondom",2019-03-05,1692,16,Mar
15153,"Usai Jenguk Ahmad Dhani, Mulan Jameela Diam Seribu Bahasa",2019-03-05,1003,9,Mar
15154,Satgas Tinombala Berhasil Bekuk 2 DPO Mujahidin Indonesia Timur,2019-03-05,6242,17,Mar
15155,BBKP Surabaya Babat Habis 83 Komoditas Pengganggu Tumbuhan,2019-03-05,139,0,Mar
15156,Keresahan Erick Thohir Efek Beda Pilihan Capres & Mudahnya Cap Kafir,2019-03-05,795,8,Mar
15157,Hengky Tornado Berharap Ahmad Dhani Cepat Keluar Penjara,2019-03-05,2844,25,Mar
15158,"Jenguk Ahmad Dhani, Camelia Malik Bawa ''Hati''",2019-03-05,627,1,Mar
15159,Mie Instan Kuah Ramen ''Ranjau'' yang Bikin Nagih,2019-03-05,192,4,Mar
15160,Billy Beberkan Panggilan Sayang Nikita untuk Vicky Nitinegoro,2019-03-05,4249,30,Mar
15161,321 Los Pasar Mandiraja Banjarnegara Dilahap Si Jago Merah,2019-03-04,979,8,Mar
15162,Detik-detik Gunung Tertinggi Kedua di Meksiko Meletus,2019-03-04,1535,13,Mar
15163,Luna Maya Tengah Dekat dengan Sosok yang Mirip Reino Barack?,2019-03-04,18289,106,Mar
15164,Kemendagri Gelar Sertijab Plt Dirjen Otda dan Sekretaris BNPP,2019-03-04,672,6,Mar
15165,"DPW Sultra Dukung Jokowi, PAN Jelaskan Alasannya",2019-03-04,289,7,Mar
15166,Mendagri Pastikan 4 WNA Pemilik e-KTP Dicoret dari DPT,2019-03-04,368,4,Mar
15167,"Ramal Pernikahan Syahrini-Reino, Denny Darko: Nggak Settingan!",2019-03-04,9129,25,Mar
15168,Ini Permintaan Mikha Tambayong untuk Pemakaman Sang Ibunda,2019-03-04,31486,221,Mar
15169,Sejumlah Artis Besuk Ahmad Dhani di Rutan Medaeng,2019-03-04,641,6,Mar
15170,Mendagri Minta ASN Netral dan Hati-hati dengan Jari,2019-03-04,1338,8,Mar
15171,Malaysia Buka Peluang Pencarian MH370 Dilanjutkan,2019-03-04,1180,5,Mar
15172,Ribuan 'Ulat Ice Cream' Serang Pohon Sengon di Probolinggo,2019-03-04,1992,5,Mar
15173,Puluhan Ferrari Melintas di Tol Trans Jawa,2019-03-04,6572,60,Mar
15174,"Berupaya Tetap Tegar, Mikha Tambayong Nyanyikan Lagu di Hadapan Jenazah Ibunda",2019-03-04,17982,112,Mar
15175,"Awalnya Petani, Sekarang Raup Omzet Puluhan Juta",2019-03-04,3683,79,Mar
15176,Jokowi dan Wiranto Diberikan Blangkon Khas Jawa,2019-03-04,854,24,Mar
15177,Mengerikan! Kebakaran Hutan di Australia,2019-03-04,25816,91,Mar
15178,Suasana Rumah Duka Mikha Tambayong,2019-03-04,3550,15,Mar
15179,"Mikha Batal Tampil, Penonton BNI Java Jazz Festival 2019 Panjatkan Doa",2019-03-04,2127,14,Mar
15180,Jokowi Ungkap Kedekatan dengan Ketum Pemuda Pancasila,2019-03-04,7119,53,Mar
15181,"Blak-blakan Ketua TKN Erick Thohir, Kejutan Jokowi di Jabar",2019-03-04,645715,7934,Mar
15182,"Tonton Blak-blakan Ketua TKN Erick Thohir, Kejutan Jokowi di Jabar",2019-03-04,2187,24,Mar
15183,Film Dilan 1991 Terima 2 Rekor MURI,2019-03-04,3679,23,Mar
15184,"Dipimpin Ketum, Pemuda Pancasila Deklarasi Dukung Jokowi",2019-03-04,5511,37,Mar
15185,"Habib Syahdu: Beda Pendapat Biasa, Jangan Memfitnah",2019-03-04,326,2,Mar
15186,"Perempuan Hadana Dukung Jokowi-Ma'ruf, Junjung Tinggi Perdamaian",2019-03-04,155,3,Mar
15187,KPU Jelaskan Soal Hoax Surat Suara Tercoblos,2019-03-04,3515,10,Mar
15188,"Lepas Tembakan, Petugas Hadang Penyelundup Narkotika",2019-03-04,1582,11,Mar
15189,Ibunda Mikha Tambayong Meninggal Dunia,2019-03-04,1110,3,Mar
15190,Kapal Bawa Puluhan Wisatawan Singapura Kandas,2019-03-04,347,5,Mar
15191,Hotman Paris Banyak Belajar dari Kisah Luna Maya,2019-03-04,9177,23,Mar
15192,Lucu! Driver Go-Jek Ini Bingung Saat Diberikan Himbauan Keselamatan,2019-03-03,8355,63,Mar
15193,Hakim Agung Wahidin Berpulang,2019-03-03,1273,9,Mar
15194,Keren! Tonton Aksi Drifting di Polda Metro Jaya,2019-03-03,901,12,Mar
15195,Galau Bersama Andien dan Arsy di BNI Java Jazz Festival 2019,2019-03-03,610,2,Mar
15196,Belanja Pernak-pernik sebelum El Clasico,2019-03-03,271,2,Mar
15197,"Pasca ''Syahreino'' Nikah, Luna Maya Tunjukkan Kebahagiaan Saat Umroh",2019-03-03,12718,53,Mar
15198,Raisa untuk Sang Buah Hati: Terima Kasih Putriku,2019-03-03,835,11,Mar
15199,Beda! Pizza Ini Dipanggang di Dalam Mangkuk,2019-03-03,210,6,Mar
15200,Alumni SMA-SMK di Surabaya Deklarasi Dukung Jokowi,2019-03-03,267,9,Mar
15201,"FBR Tolak Cawagub DKI dari PKS, Alasannya Tak Kenal",2019-03-03,4608,50,Mar
15202,Cie! Akhirnya Beredar Foto Syahrini dan Reino Bersama,2019-03-03,8516,26,Mar
15203,Puas! Menjajal Berbagai Jenis Durian yang Legit dan Wangi,2019-03-03,819,10,Mar
15204,Wakapolri Bantah Tuduhan Kapolda Sumut Tak Netral Pada Pemilu 2019,2019-03-03,71774,206,Mar
15205,Fadli Minta Relawan Kepung Mereka yang Belum Tentukan Pilihan,2019-03-03,140,3,Mar
15206,"WNA Masuk DPT Cianjur, BPN: Sejak Awal Sudah Kami Kritisi",2019-03-03,189,2,Mar
15207,Pesan Terakhir Komedian Nur Tompel Sebelum Meninggal,2019-03-03,786,2,Mar
15208,Derai Air Mata Iringi Pemakaman Komedian Nur Tompel,2019-03-03,572,1,Mar
15209,"Demi Akting Maksimal, Angel Karamoy Ambil Kelas Diving",2019-03-03,126,2,Mar
15210,"Jadi Keyboardist Dewa 19, Dul Diprotes Ahmad Dhani",2019-03-03,4269,22,Mar
15211,Keluarga Ahmad Dhani Akan Lapor ke Komnas HAM,2019-03-03,641,8,Mar
15212,TKN menyebut  e-KTP WNA Bukan Bikinan Era Jokowi,2019-03-03,294,1,Mar
15213,''Reva Guna Guna'' Ajak Penonton Lebih Waspada dengan Sekitar,2019-03-03,369,8,Mar
15214,Sang Anak Jelaskan Penyebab Meninggalnya Nur Tompel,2019-03-03,845,4,Mar
15215,"Keluarga Besar Uno Dukung Jokowi, Fadli: Nggak Pengaruh!",2019-03-03,2846,6,Mar
15216,Al Ghazali Jadi Rebutan Selfie Pengunjung saat Jenguk Ahmad Dhani,2019-03-03,1505,7,Mar
15217,Jokowi Tegaskan Harga Stabil Saat Kunjungan ke Pasar Kendari,2019-03-03,521,8,Mar
15218,Sandy Tumiwa Pesan Sabu Tiap Dua Hari Sekali,2019-03-03,398,2,Mar
15219,"AHY Tak Sebut Prabowo di Pidatonya, Fadli: Itu Internal Mereka",2019-03-03,3866,6,Mar
15220,"Sandy Tumiwa: Penipuan, Penggerebekan, hingga Narkoba",2019-03-03,447,1,Mar
15221,"Gempa Solok Selatan Telan Kerugian Capai 25,6 Miliar",2019-03-03,483,5,Mar
15222,"Jenguk Ahmad Dhani, Dul Jaelani Bawa ''Bingkisan'' Spesial",2019-03-03,347,1,Mar
15223,Sandy Tumiwa Ditangkap karena Narkoba,2019-03-03,349,4,Mar
15224,NGOBS KUY! Lalala Fest Miris Banget?,2019-03-03,883,9,Mar
15225,Jose Poernomo Jadi Alasan Angel Karamoy Main di ''Reva Guna Guna'',2019-03-03,271,4,Mar
15226,Anggota FPI Berulah di Acara Harlah NU,2019-03-03,25644,123,Mar
15227,Aksi Memukau Dewa Budjana bersama Mohini Dey dan Soimah,2019-03-03,1406,22,Mar
15228,Perjuangan Garuda Muda Jadi Kampiun AFF U-22 2019,2019-03-02,845,11,Mar
15229,"Menengok Wanda Metropolitano, Markas Baru Atletico Madrid",2019-03-02,5331,56,Mar
15230,"Bubur Ase, Kuliner Legendaris Betawi yang Mulai Menghilang",2019-03-02,887,4,Mar
15231,Anti-mainstream! Sensasi Mancing Telur di Kawah Sikidang,2019-03-02,266,4,Mar
15232,Melihat Kemegahan Santiago Bernabeu,2019-03-02,454,3,Mar
15233,Khofifah Sambut Empat Penggawa Timnas U-22 Asal Jawa Timur,2019-03-02,548,4,Mar
15234,Pidato AHY Bahas Nurhadi-Aldo dan Risiko Golput,2019-03-02,903,5,Mar
15235,Sopir Bus Bersimpuh Nangis di Depan Ibu dan Anak yang Ditabraknya,2019-03-02,2986,22,Mar
15236,"AHY ke Presiden Terpilih: Turunkan Pajak, Tingkatkan Upah Buruh",2019-03-02,918,13,Mar
15237,Kepanikan Ahmad Abdul Mau Bertemu Kodaline,2019-03-02,1124,13,Mar
15238,AHY: Hukum Jangan Dijadikan Instrumen Politik Terhadap Oposisi,2019-03-02,279,3,Mar
15239,"''Dilan 1991'' Ditolak di Makassar, Jose Poernomo: Harusnya Negara Menjamin",2019-03-02,7800,34,Mar
15240,Inikah Penampakan Syahrini dan Reino Barack Usai Akad Nikah?,2019-03-02,34091,41,Mar
15241,"Buka Official Store Lewat e-Commerce, Slank Akui Baru Melek Digital",2019-03-02,169,1,Mar
15242,"Tak Bertemu Ketua KPU, FUI Akan Geruduk KPU Lagi",2019-03-02,1041,6,Mar
15243,"Emak-emak Serbu Polda Jatim, Dukung Korban Pelecehan Seksual",2019-03-02,251,1,Mar
15244,"Aksi Apel Siaga Umat FUI Selesai, Giliran Pasukan Oranye Beraksi",2019-03-02,161,2,Mar
15245,"''Kekasih Impian'', dari Love Postingan Instagram Berujung ke Pelaminan",2019-03-02,951,18,Mar
15246,TKN Millenial Sindir Kubu 02 Tak Punya Program untuk Anak Muda,2019-03-02,850,18,Mar
15247,Mahfud Md Polisikan Akun @KakekKampret yang Sebut Mobilnya Hasil Suap,2019-03-02,2566,14,Mar
15248,Puluhan Pekerja Masih Terjebak Akibat Longsor Tambang Emas,2019-03-02,726,1,Mar
15249,"Keluarga Uno Ramai-ramai Dukung Jokowi, Apa Respons Sandi?",2019-03-02,3472,26,Mar
15250,"Penantian Berakhir, Fans Siap Nyanyi Bareng Kodaline Malam Ini!",2019-03-02,232,2,Mar
15251,"Divonis 6 Tahun Penjara, Eni Saragih: Saya Akui Bersalah",2019-03-02,340,6,Mar
15252,FUI Bersumpah Putihkan TPS dari Sabang Sampai Merauke,2019-03-02,504,7,Mar
15253,Hotman Paris Beberkan Pria-pria yang Pacaran dengan Lucinta Luna,2019-03-02,3866,9,Mar
15254,"Bersama Istri, Anies Jenguk Ani Yudhoyono di Singapura",2019-03-02,875,4,Mar
15255,Tok! Eni Saragih Divonis 6 Tahun Bui dan Denda Rp 200 Juta,2019-03-02,126,3,Mar
15256,Berburu Buku Islami di Islamic Book Fair 2019,2019-03-02,3211,42,Mar
15257,Saat Gedung KPK Dilempari Telur,2019-03-02,501,5,Mar
15258,"Truk Muntahkan Bahan Baku Gula di Tol Merak, Sebagian Lajur Tutup",2019-03-02,1393,5,Mar
15259,Israel Langgar HAM dan Kejahatan Perang di 2018,2019-03-02,33664,133,Mar
15260,Pesan Reza Bukan untuk Sang Istri: yang Penting Dia Bahagia,2019-03-02,461,4,Mar
15261,Billy Syahputra Bantah Punya Hubungan Khusus dengan Angela Lee,2019-03-02,1736,12,Mar
15262,Massa FUI Putihkan KPU,2019-03-02,392,4,Mar
15263,Penemuan Granat Nanas Gegerkan Warga Tambaksari,2019-03-02,394,2,Mar
15264,Wawancara Eksklusif Kodaline: Tur Dunia dan Kecintaan pada Indonesia,2019-03-02,642,19,Mar
15265,"Berkata Jorok, Siswa SMA Al-Azhar Kelapa Gading Mengundurkan Diri",2019-03-02,5294,28,Mar
15266,Nasihat Melaney Ricardo untuk Luna Maya,2019-03-02,2103,9,Mar
15267,Dramatis! Pengemudi Diselamatkan dari Mobil Terjebak Banjir,2019-03-02,3208,14,Mar
15268,Polisi Kawal Massa Aksi dari Masjid Menuju KPU,2019-03-02,203,0,Mar
15269,"Punya Bukti, Kylie Jenner Sebut Travis Scott Selingkuh",2019-03-02,13668,75,Mar
15270,"Jadi Sasaran Teror, Pelapor Mafia Bola Minta Perlindungan LPSK",2019-03-02,152,4,Mar
15271,"Soal Sumpah Pocong, Imparsial Tantang Wiranto-Kivlan Zen",2019-03-02,3383,10,Mar
15272,Merdunya Menaker Nyanyi Lagu Pelangi di Matamu dari Jamrud,2019-03-02,415,2,Mar
15273,"Bersahabat dengan Luna, Melaney Ricardo Tetap Doakan Syahrini-Reino",2019-03-02,3157,16,Mar
15274,Ini Tanda Ketakutan Indonesia Pada Kebebasan Berekspresi?,2019-03-02,205,14,Mar
15275,"Dapat Bonus Juara, Sani Rizki: Duitnya Buat Sedekah dan Beli Rumah",2019-03-02,7469,28,Mar
15276,"Indonesia Juara, Sani Rizki Diganjar Kenaikan Pangkat",2019-03-02,963,8,Mar
15277,Begini Lho Cara Memasak Singkong Keju Khas Bandung,2019-03-01,48435,256,Mar
15278,Luna Maya Sudah Rencanakan Umrah Saat Reino-Syahrini Menikah,2019-03-01,3067,6,Mar
15279,"Kece! Gaya Menaker Catwalk Pakai Sarung, Topi dan Sepatu Kets",2019-03-01,324,3,Mar
15280,Eksklusif! Perjalanan Karier dan Target Keinginan Nikita Willy,2019-03-01,5318,91,Mar
15281,Menikmati Potret Wajah Islam di Rusia,2019-03-01,2572,33,Mar
15282,Kewalahannya BNPB Atasi Kebakaran Hutan Indonesia,2019-03-01,93,0,Mar
15283,Promotor Buka Tiket OTS untuk Konser ''Kodaline'',2019-03-01,130,1,Mar
15284,Komplotan 'Tusuk Gigi' Pembobol ATM Ditangkap di Sukabumi,2019-03-01,6649,18,Mar
15285,Biadab! Ayah di Garut Tega Pelintir Tangan Bayinya hingga Patah,2019-03-01,1727,10,Mar
15286,"Ricuh! Mahasiswa Demo, Tolak 'Dilan 1991' Diputar di Makassar",2019-03-01,8092,74,Mar
15287,Kreator Hoax Surat Suara Tercoblos Diserahkan ke Kejari Jakpus,2019-03-01,415,3,Mar
15288,"Konser di Indonesia, Kodaline Pinjam Gitar Rian D'Masiv",2019-03-01,4716,61,Mar
15289,"Cegah Brucellosis, Dua Sapi di Karantina Cilegon Dipotong",2019-03-01,729,1,Mar
15290,"Tak Dilayani Ngeseks, Pria di Surabaya Ancam Istri Pakai Pisau",2019-03-01,346,2,Mar
15291,Rayakan Kemenangan Timnas U-22 dengan Bakso Sebesar Bola,2019-03-01,398,3,Mar
15292,"Walau Tak Sejalan, Trump Yakin Kim Tak Uji Coba Nuklir",2019-03-01,1106,5,Mar
15293,Kuliner Unik Kopi Campur Kelapa Muda di Semarang,2019-03-01,4076,27,Mar
15294,Haru Wisuda Mahasiswi di Aceh Digantikan Ayah karena Meninggal,2019-03-01,1018,12,Mar
15295,"Resah akan Suhu Politik, SBY Tulis Surat Buat Rakyat Indonesia",2019-03-01,2222,9,Mar
15296,Usaha Facebook Berantas Ujaran Kebencian di Platform-nya,2019-03-01,79,0,Mar
15297,Kisah Indra Bruggman Hijrah dari Anak Kelab ke Kajian Agama,2019-03-01,1166,18,Mar
15298,"Direktur WALHI NTB Diteror, Presiden Diminta Bertindak",2019-03-01,137,2,Mar
15299,Melewati Batas Kesabaran! Shandy Aulia Polisikan Netizen,2019-03-01,518,2,Mar
15300,Prabowo: Saya Ingin Bangun Rumah Sakit Jika Tidak Terjun ke Politik,2019-03-01,2484,32,Mar
15301,Serunya Main ke Museum Macan Sambil Main Getah Karet,2019-03-01,89,0,Mar
15302,SBY Tunjuk AHY Pimpin Pemenangan Pemilu Partai Demokrat,2019-03-01,821,4,Mar
15303,"Prabowo soal Defisit BPJS: Jika Saya Memimpin, Ini Masalah Kecil",2019-03-01,1422,32,Mar
15304,Demokrat Pastikan SBY Tetap Menjabat Ketua Umum,2019-03-01,1048,9,Mar
15305,"Puting Beliung Terjang Kupang, Atap Rumah Beterbangan",2019-03-01,440,4,Mar
15306,Borong Buku Murmer di Bazar Buku Big Bad Wolf 2019,2019-03-01,1942,17,Mar
15307,Jokowi: Hoax Sudah Muncul dari Pintu ke Pintu,2019-03-01,680,6,Mar
15308,Museum Macan Berinovasi Lewat Instalasi Seni untuk Anak-anak,2019-03-01,555,1,Mar
15309,"Berkarya dengan Getah Karet, Shooshie Terinpirasi Almarhum Ayah",2019-03-01,118,2,Mar
15310,Massa Pendukung Habib Bahar Orasi Kriminalisasi sampai Pembubaran HTI,2019-03-01,3299,25,Mar
15311,BNN Jateng Bongkar Peredaran Sabu yang Diperintah Napi,2019-03-01,868,4,Mar
15312,Dakwaan Ratna Sarumpaet: Bikin Onar Lewat Hoax,2019-03-01,951,8,Mar
15313,Pinta Osvaldo ke Jokowi: Ingin Kuliah dan Jadi PNS,2019-03-01,424,17,Mar
15314,Robot Musisi Ini ‘Ngamen’ di MWC 2019,2019-03-01,475,2,Mar
15315,Drama Perceraian Nikita Mirzani-Dipo yang Tak Kunjung Berakhir,2019-02-28,585,3,Feb
15316,Aksi Gempi Saat Lagi Nyanyi yang Bikin Gemas,2019-02-28,833,7,Feb
15317,Menilik 5 Kamera Nokia 9 Pureview di MWC 2019,2019-02-28,428,10,Feb
15318,"Minta Ratna jadi Tahanan Kota, Atiqah: Ibu Kooperatif",2019-02-28,335,1,Feb
15319,Cerita Marinus di Istana: Ngeluh Jalan Rusak ke Jokowi,2019-02-28,18104,162,Feb
15320,Pendukung Habib Bahar Ramai-ramai Demo PN Bandung,2019-02-28,9746,70,Feb
15321,Pengacara Ajukan Ratna Sarumpaet Tahanan Kota,2019-02-28,184,2,Feb
15322,"''Berbagi Kasih Luna'' Jadi Meme, Apa Komentar Tiwi?",2019-02-28,1535,10,Feb
15323,Kehidupan Syahrini-Reino Setelah Menikah Diramal akan Banyak Ujian,2019-02-28,8094,17,Feb
15324,Billy Syahputra Putus dengan Hilda Gara-gara Orang Ketiga?,2019-02-28,1686,10,Feb
15325,Senyum Habib Bahar di Sidang Perdana Kasus Penganiayaan,2019-02-28,11618,42,Feb
15326,Nyam! Nikmatnya Kentang Goreng Panjang Khas Jepang,2019-02-28,629,5,Feb
15327,"Ditemani Atiqah Hasiholan, Ratna Tiba di PN Jaksel",2019-02-28,102,1,Feb
15328,Ron King Big Band akan Hadirkan Penampilan Spesial di Java Jazz Festival,2019-02-28,161,0,Feb
15329,"Reino Barack Nikahi Syahrini, Luna Maya Terbang ke Tanah Suci",2019-02-28,2949,10,Feb
15330,"Tak Lupakan Lini Mid-end dan Entry Level, Honor Rilis 10 Lite dan 8A",2019-02-28,124,2,Feb
15331,Java Jazz Bakal Hadirkan Tribut untuk Dian Pramana Poetra,2019-02-28,471,3,Feb
15332,"Dituntut 3 Tahun Bui, Hercules: Jangan Hukum yang Tidak Salah",2019-02-28,447059,1088,Feb
15333,"Sosialisasi Pencoblosan, Pemilih Disabilitas Minta Bantuan Braille",2019-02-28,230,0,Feb
15334,"Motif Pengaturan Skor di Liga, Judi atau Gengsi?",2019-02-28,85,1,Feb
15335,"Tok! Reza Bukan Divonis 4,5 Tahun Penjara",2019-02-28,343,1,Feb
15336,"Bawa 2 Kg Sabu, Dua Pria Diamankan",2019-02-28,909,5,Feb
15337,Detik-detik Kericuhan yang Picu Tembakan di Kampanye Prabowo,2019-02-28,5928,12,Feb
15338,Google Indonesia Bantu Cari Fakta Hasil Debat Capres,2019-02-28,258,2,Feb
15339,Main-main di Bus Google Search Indonesia yang Akan Dipensiunkan,2019-02-28,478,4,Feb
15340,Ada Suara Tembakan di Kampanye Prabowo,2019-02-28,7469,14,Feb
15341,ICW Desak MA Keluarkan SEMA untuk Atasi Korupsi,2019-02-28,93,1,Feb
15342,5 Tips Tingkatkan Website Agar Tak Ditinggal Konsumen,2019-02-28,28,0,Feb
15343,"Mate X, Ponsel Layar Lipat Huawei Seharga Rp 36,6 Juta",2019-02-28,3189,22,Feb
15344,Satgas Anti Mafia Bola Tepis Intervensi Senior Polri,2019-02-28,308,4,Feb
15345,Ini Alasan Istri Gugat Cerai Reza Bukan,2019-02-28,6478,19,Feb
15346,Kemendagri Buka Opsi Ubah Warna Blanko e-KTP WNA,2019-02-28,208,3,Feb
15347,"Usai Diselingkuhi Tristan, Khloe Kardashian Akhirnya Buka Suara",2019-02-28,153,0,Feb
15348,Pedas Segar Olahan Bebek dengan Sambal Mangga,2019-02-28,149,2,Feb
15349,"AHY Jadi Suksesor SBY, Demokrat Makassar Tak Masalah",2019-02-28,3217,22,Feb
15350,Satgas Antimafia Ungkap Peranan Joko Driyono,2019-02-28,446,3,Feb
15351,Kemeriahan Massa Sambut Prabowo di Deklarasi Purnawirawan TNI/Polri,2019-02-28,1213,15,Feb
15352,Lebih Dekat dengan Taksi Terbang Buatan Qatar,2019-02-28,299,5,Feb
15353,Wow! KPU akan Kampanyekan Capres-Cawapres di Media Online,2019-02-28,81,0,Feb
15354,"Reino Barack dan Syahrini Nikah, Luna Maya Pasang Status Galau",2019-02-28,7097,19,Feb
15355,"Lagi Pidato, Prabowo Marah-marah di Depan Ulama di Sumenep",2019-02-28,140033,296,Feb
15356,Fadli Zon Ajukan Jadi Jaminan Penangguhan Penahanan Ahmad Dhani,2019-02-28,1060,7,Feb
15357,"Rotasi Pejabat Dituduh Politis, Anies: Imajinasi Boleh-boleh Saja",2019-02-28,4750,22,Feb
15358,Netizen Sambut Pernikahan Syahrini-Reino Lewat #SyahriniReinoSatuAtap,2019-02-28,16262,21,Feb
15359,Cara Singkat Bedakan e-KTP WNA dan WNI,2019-02-28,611,6,Feb
15360,Menkum HAM Sarankan e-KTP WNA Dibedakan Warnanya,2019-02-28,112,1,Feb
15361,Gaya Seksi Jadi Ciri Khas Marion Jola,2019-02-28,2937,29,Feb
15362,Kemendagri Hentikan Sementara Penerbitan e-KTP untuk WNA,2019-02-28,531,9,Feb
15363,Catatan Istimewa di Balik Timnas U-22 Juara,2019-02-28,516,11,Feb
15364,Anies Pastikan Jakarta Kondusif Saat Pemilu 2019,2019-02-28,376,7,Feb
15365,Catat! Lelang Jabatan Eselon II di DKI Dibuka Senin Depan,2019-02-28,333,3,Feb
15366,Jokowi Sanjung e-Court Punya MA yang Kekinian,2019-02-28,115,2,Feb
15367,Ahmad Dhani Nangis Rayakan Ulang Tahun Safeea Sehabis Sidang,2019-02-28,1069,4,Feb
15368,Dor! Residivis Curanmor Dibekukan Polisi,2019-02-27,245,2,Feb
15369,Berbincang dan Curhat dengan Robot Cerdas Sophia,2019-02-27,4979,28,Feb
15370,Ahok: Komunikasi Saya dengan Anak Berjalan Baik,2019-02-27,1152,6,Feb
15371,Marion Jola Buka-bukaan soal Asmaranya dengan Julian Jacob,2019-02-27,2759,44,Feb
15372,Hal-hal Menarik di Pesta Teknologi Terbesar di Dunia,2019-02-27,77,1,Feb
15373,Menkominfo Apresiasi Usaha Go-Jek Ekspansi ke Luar Negeri,2019-02-27,108,2,Feb
15374,Suasana Akad Syahrini-Reino Barack di Dalam Masjid Camii,2019-02-27,1958,8,Feb
15375,"Rela Bangun Pagi, Netizen Nggak Sabar Lihat Pernikahan Syahrini-Reino",2019-02-27,33411,37,Feb
15376,Serunya Lomba Karapan Sapi Brujul Khas Probolinggo,2019-02-27,1671,6,Feb
15377,Kata Rudiantara soal Investor Luar Tanam Modal di Unicorn Indonesia,2019-02-27,135,0,Feb
15378,Alfito Deannova-Putri Ayuningtyas Jadi Moderator Debat Ketiga,2019-02-27,541,1,Feb
15379,"Dikaitkan soal E-KTP TKA, Bahar: Baru Kali Ini Ada Masalah",2019-02-27,983,9,Feb
15380,"Cemburu Berujung Pembunuhan, Mahasiswi Tewas di Tangan Pacar",2019-02-27,1607,4,Feb
15381,Peran Pemerintah dalam Pertumbuhan Startup Menurut Rudiantara,2019-02-27,70,0,Feb
15382,Persyaratan Jika Ingin Datang ke Pesta Mewah Beyonce-Jay Z,2019-02-27,343,4,Feb
15383,Rio Dewanto Bicara Keterkaitan Film dengan Game,2019-02-27,99,0,Feb
15384,Arifin Putra dan Oka Antara Tertarik Main Film untuk Digital Platform,2019-02-27,141,2,Feb
15385,"Lama Tak Main Film, Ben Joshua Ingin Jadi Sutradara",2019-02-27,186,1,Feb
15386,Ketua DKPP Balas Komentar Fadli Soal Emak-emak Kampanye Hitam,2019-02-27,1095,0,Feb
